A_Date_,B_Shift_,C_Line_,Description_,E_Duration_,Frequency_,G_Downtime_Type,H_Machine_,I_Category_,J_Failure_Mode
30/04/2024,Day,6,Derailed bottle conveyor at bottle washer infeed ,12,3,Minor Stop,Bottle Conveyor,Machine,Due to debris on the conveyor chain
30/04/2024,Day,6,Frequent crate miscount at palletiser,18,6,Minor Stop,Palletiser,Machine,Due to malfunction crate turner
30/04/2024,Day,6,Bottle jam at inliner infeed of labeller,12,4,Minor Stop,Bottle Conveyor,Machine,Due to bottle breakages from pasteuriser
30/04/2024,Day,5,Cap hook inside UV treatment box (cap with damage sealing ring),5,3,Minor Stop,Capper,Material,damage cap  
30/04/2024,Day,6,Speed loss due to weathered bottles ,10,4,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
30/04/2024,Day,5,Cap jam at the ouput of dynasort due to deform cap ,2,1,Minor Stop,Capper,Material,damage cap  
30/04/2024,Night,6,Machine safety audit/shift handover,10,3,Minor Stop,Filler,Method,Machine safety audit
30/04/2024,Night,6,Crate conveyor section TGB6.2459-M101 tunnel to infeed of palletiser stops frequently on Frequency inverter signals a Malfunctioned ,3,1,Minor Stop,Crate Conveyor,Machine,TGB6.2456-M101 tunnel to infeed of palletiser
30/04/2024,Night,5,Decontamination cleaning at filler.,38,1,Planned Stop,Innofill,Method,Decontamination cleaning at filler
30/04/2024,Night,6,Crate conveyor section TGB6.2456-M101 tunnel to infeed of palletiser tripped frequently on Frequency inverter signals Malfunction due to jam,9,4,Minor Stop,Crate Conveyor,Material,TGB6.2456-M101 tunnel to infeed of palletiser
30/04/2024,Night,5,Frequent cap jam at the output of dynasort due to poor cap flow ,7,3,Minor Stop,Capper,Material,Frequent cap jam at the output of dynasort due to poor cap flow 
30/04/2024,Night,5,Coding change not updated at labeler,45,1,Break Down,Innoket,Machine,Coding change not updated at labeler
30/04/2024,Night,5,Pack miscount at palletizer,15,1,Break Down,Innopal,Machine,Pack miscount at palletizer
30/04/2024,Night,5,Frequent cap jam at smart check unit,6,3,Minor Stop,Capper,Material,Frequent cap jam at smart check unit
30/04/2024,Night,6,Palletiser stops frequently on row formation not possible due to crate miscount,21,6,Minor Stop,Palletiser,Machine,Crate miscounting at palletizer.
30/04/2024,Night,6,Crate conveyor section TGB6.2459-M101 tunnel to infeed of palletiser stops frequently on Frequency inverter signals a Malfunctioned ,3,7,Minor Stop,Crate Conveyor,Machine,section TGB6.2459-M101 tunnel to infeed
30/04/2024,Night,6,Crate conveyor section section TGB6.2459-M101 tunnel to infeed of Palletiser stops frequently on Frequency inverter signals a Malfunction,18,7,Minor Stop,Crate Conveyor,Machine,section TGB6.2459-M101 tunnel to infeed
30/04/2024,Night,6,Pasteuriser stops on KP value not reached due to frequent crate conveyor stop.,7,3,Minor Stop,Pasteuriser,Method,Killing point temperature not reached
30/04/2024,Night,6,Labeller stopped on Worm synchronisation not possible due to bottle jam at infeed worm.,10,1,Break Down,Labeller,Material,Infeed worm synchronisation
30/04/2024,Night,6,Labeller was stopped for correction of coding date,30,1,Break Down,Labeller,Machine,Correction of coding date
30/04/2024,Night,6,Labeller was stopped for correction of coding date due to failure in automatic coding date change.,16,1,Break Down,Labeller,Machine,Correction of coding date
30/04/2024,Night,6,Running out(Labeller stopped due to Malfunction glue pump at station 3),5,1,Break Down,Labeller,Machine,Malfunction glue pump at station 3.
30/04/2024,Night,6,Run out (Pasteuriser stops on PU value not reached),7,4,Minor Stop,Pasteuriser,Method,Run out (Pasteuriser stops on PU value not reached)
30/04/2024,Night,6,Run out (Pasteuriser stops frequently on discharge temperature to high),19,7,Minor Stop,Pasteuriser,Method,Run out (Pasteuriser stops frequently on discharge temperature to high)
30/04/2024,Night,6,NONA,25,1,NONA,,Method,NONA
30/04/2024,Night,6,NONA,60,1,NONA,,Method,NONA
30/04/2024,Night,6,NONA,60,1,NONA,,Method,NONA
30/04/2024,Night,6,NONA,60,1,NONA,,Method,NONA
30/04/2024,Night,6,NONA,60,1,NONA,,Method,NONA
30/04/2024,Night,5,Frequent hooking and falling of bottles at air conveyor,9,3,Minor Stop,Air conveyor,Machine,Frequent hooking and falling of bottles at air conveyor
30/04/2024,Night,5,Frequent cap jam at the output of dynasort due to poor cap flow ,14,4,Minor Stop,Capper,Material,Frequent cap jam at the output of dynasort due to poor cap flow 
30/04/2024,Night,5,Preform hooked at the underneath of kickerwheel at roller sorter,9,2,Minor Stop,Roller sorter,Machine,Preform hooked at the underneath of kickerwheel at roller sorter
30/04/2024,Night,5,Frequent cap jam at the output of dynasort due to poor cap flow ,8,2,Minor Stop,Capper,Material,Frequent cap jam at the output of dynasort due to poor cap flow 
30/04/2024,Night,5,Postrun for end of month stock count,33,1,Planned Stop,Innofill,Method,Postrun for end of month stock count
30/04/2024,Night,5,Running out for end of month stock count,60,1,Planned Stop,Innofill,Method,Running out for end of month stock count
01/05/2024,Morning,5,Inspection Stop.,60,1,Planned Maintenance,Innofill,Method,Inspection Stop.
01/05/2024,Morning,5,Inspection Stop.,60,1,Planned Maintenance,Innofill,Method,Inspection Stop.
01/05/2024,Morning,5,Inspection Stop.,60,1,Planned Maintenance,Innofill,Method,Inspection Stop.
01/05/2024,Morning,5,Inspection Stop.,60,1,Planned Maintenance,Innofill,Method,Inspection Stop.
01/05/2024,Morning,5,Inspection Stop.,60,1,Planned Maintenance,Innofill,Method,Inspection Stop.
01/05/2024,Morning,5,Inspection Stop.,60,1,Planned Maintenance,Innofill,Method,Inspection Stop.
01/05/2024,Morning,6,NONA,60,1,NONA,,Method,NONA
01/05/2024,Morning,6,NONA,60,1,NONA,,Method,NONA
01/05/2024,Morning,6,NONA,60,1,NONA,,Method,NONA
01/05/2024,Morning,6,NONA,60,1,NONA,,Method,NONA
01/05/2024,Morning,6,NONA,60,1,NONA,,Method,NONA
01/05/2024,Morning,6,NONA,60,1,NONA,,Method,NONA
01/05/2024,Afternoon,6,NONA,60,1,NONA,Bottle Conveyor,Method,NONA
01/05/2024,Afternoon,6,NONA,60,1,NONA,Bottle Conveyor,Method,NONA
01/05/2024,Afternoon,6,Stock count /changeover,60,1,NONA,Bottle Conveyor,Method,Stock count /changeover
01/05/2024,Afternoon,6,Stock count /changeover,60,1,NONA,Bottle Conveyor,Method,Stock count /changeover
01/05/2024,Afternoon,6,Stock count /changeover,60,1,NONA,Bottle Conveyor,Method,Stock count /changeover
01/05/2024,Afternoon,6,Stock count /changeover,60,1,Change-Over,Bottle Conveyor,Method,Stock count /changeover
01/05/2024,Afternoon,6,Stock count /changeover,60,1,Change-Over,Bottle Conveyor,Method,Stock count /changeover
01/05/2024,Afternoon,6,Stock count /changeover,60,1,Change-Over,Bottle Conveyor,Method,Stock count /changeover
01/05/2024,Afternoon,5,Inspection Stop.,60,1,Planned Maintenance,,Method,Inspection Stop.
01/05/2024,Afternoon,5,Caustic CIP at flash pasteurizer/filler,60,1,Planned Stop,Innofill,Method,CIP in progress
01/05/2024,Afternoon,5,Caustic CIP at flash pasteurizer/filler,60,1,Planned Stop,,Method,CIP in progress
01/05/2024,Afternoon,5,Caustic CIP at flash pasteurizer/filler,60,1,Planned Stop,,Method,CIP in progress
01/05/2024,Afternoon,5,Tunnel pasteuizer startup,60,1,Planned Stop,,Method,Start up   
01/05/2024,Afternoon,5,line startup/ tunnel pasteurier start ,60,1,Planned Stop,Innopas,Method,Start up   
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,Planned Stop,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
01/05/2024,Night,5,NONA,60,1,NONA,Innofill,Method,NONA
02/05/2024,Day,5,Hot water preparation for CIP.,50,1,Planned Stop,Flash Pasto,Method,Hot water preparation for CIP.
02/05/2024,Day,5,Hot water CIP/Sterilisation in progress.,10,1,Planned Stop,Innofill,Method,Hot water CIP/Sterilisation in progress.
02/05/2024,Day,5,Hot water CIP/Sterilisation in progress.,60,1,Planned Stop,Innofill,Method,Hot water CIP/Sterilisation in progress.
02/05/2024,Day,5,Hot water CIP/Sterilisation in progress.,50,1,Planned Stop,Innofill,Method,Hot water CIP/Sterilisation in progress.
02/05/2024,Day,5,Product receipt/ Start up.,10,1,Planned Stop,Innofill,Method,Product receipt/ Start up.
02/05/2024,Day,5,Product receipt/ Start up.,60,1,Planned Stop,Innofill,Method,Product receipt/ Start up.
02/05/2024,Day,5,"Preform elevator conveyor not running on Auto, troubleshooting ongoing.",43,4,Break Down,Blowmax,Machine,"Preform elevator conveyor not running on Auto, troubleshooting ongoing."
02/05/2024,Day,6,Handover and machine safety audit ,10,1,Planned Stop,,Method,Handover and machine safety audit 
02/05/2024,Day,6,Cleaning of Machines for Inspection stop,50,1,Planned Stop,,Method,Cleaning of Machines for Inspection stop
02/05/2024,Day,6,Inspection Stop.,60,1,Planned Stop,,Method,Inspection Stop.
02/05/2024,Day,6,Inspection Stop.,60,1,Planned Stop,,Method,Inspection Stop.
02/05/2024,Day,6,Inspection Stop.,60,1,Planned Stop,,Method,Inspection Stop.
02/05/2024,Day,6,Inspection Stop.,60,1,Planned Stop,,Method,Inspection Stop.
02/05/2024,Day,5,Fallen bottles at filler discharge due to bad bottle base.,17,4,Minor Stop,Innofill,Machine,Fallen bottles at filler discharge due to bad bottle base.
02/05/2024,Day,6,Start up after inspection stop,40,1,Planned Stop,,Method,Start up after inspection stop
02/05/2024,Day,6,Derailed crate conveyor slat chain FCI discharge C-curve to palletizer,12,1,Break Down,,Machine,Derailed crate conveyor slat chain FCI discharge C-curve to palletizer
02/05/2024,Day,5,Bad bottle base at mold No.19 and 15 due to air leakage at the blow nozzles.,44,3,Break Down,Blowmax,Machine,Air leakage at the blow nozzles.
02/05/2024,Day,6,Derailed crate conveyor slat chain FCI discharge C-curve to palletizer,38,1,Break Down,Crate Conveyor,Machine,Derailed crate conveyor slat chain FCI discharge C-curve to palletizer
02/05/2024,Day,6,Derailed crate conveyor slat chain FCI discharge C-curve to palletizer,15,1,Break Down,Crate Conveyor,Machine,Derailed crate conveyor slat chain FCI discharge C-curve to palletizer
02/05/2024,Day,6,Frequent crate Jam at depalletiser cross discharge,15,1,Break Down,Depalletiser,Machine,Frequent crate Jam at depalletiser cross discharge
02/05/2024,Day,6,Frequent crate Jam at depalletiser cross discharge,30,1,Break Down,Depalletiser,Machine,Frequent crate Jam at depalletiser cross discharge
02/05/2024,Day,6,Frequent crate Jam at depalletiser cross discharge,20,1,Break Down,Depalletiser,Machine,Frequent crate Jam at depalletiser cross discharge
02/05/2024,Day,6,Pasteurizer stopped on KP value not reached,20,7,Minor Stop,Pasteuriser,Machine,Pasteurizer stopped on KP value not reached
02/05/2024,Day,5,Cap hooked at the dynasort due to bad Cap.,19,7,Minor Stop,Capper,Material,Cap hooked at the dynasort due to bad Cap.
02/05/2024,Day,5,"Poor flow of bottles at the air conveyor section 24, 25 and 26.",8,5,Minor Stop,Air conveyor,Machine,"Poor flow of bottles at the air conveyor section 24, 25 and 26."
02/05/2024,Day,5,Cap hooked at the dynasort due to deform caps.,22,11,Minor Stop,Capper,Material,Cap hooked at the dynasort due to deform caps.
02/05/2024,Day,5,Misaligned Filler infeed transfer fingers.,11,4,Minor Stop,Innofill,Machine,Misaligned Filler infeed transfer fingers.
02/05/2024,Day,5,Misaligned Filler infeed transfer fingers.,19,7,Minor Stop,Innofill,Machine,Misaligned Filler infeed transfer fingers.
02/05/2024,Day,5,Cap hook inside UV treatment box (cap without seal).,11,3,Minor Stop,Capper,Material,Cap hook inside UV treatment box (cap without seal).
02/05/2024,Day,6,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages,15,6,Minor Stop,Bottle Conveyor,Method,Bottle jam at bottle conveyor labeller in-liner due to falling bottles and breakages
02/05/2024,Day,6,Falling bottles and breakages at packer marshaling table,11,5,Minor Stop,Packer/Unpacker,Method,Falling bottles and breakages at packer marshaling table
02/05/2024,Day,5,Cap jam at smart check unit (damaged cap),5,3,Minor Stop,Innofill,Material,Cap jam at smart check unit (damaged cap)
02/05/2024,Night,6,Machine safety audit/shift handover,10,1,Planned Stop,Bottle Conveyor,Method,Machine safety audit
02/05/2024,Night,6,Overload at bottle washer discharge,10,4,Minor Stop,Bottle Washer,Machine,Overload due to breakages
02/05/2024,Night,6,Jam at pusher 3 discharge of EBI,10,4,Minor Stop,EBI,Machine,Jam at pusher 3 discharge of EBI
02/05/2024,Night,6,Jam at inliner infeed of labeller,10,3,Minor Stop,Bottle Conveyor,Machine,Jam due to breakages 
02/05/2024,Night,5,Massive rejection of pack at pack weigher,11,4,Minor Stop,,Man,low filled bottles in packs 
02/05/2024,Night,5,Palletizer stopped on layer pad inserter not reference due to misaligned sensor ,11,3,Minor Stop,Innopal,Machine,Misalign sensor 
02/05/2024,Night,5,Falling bottles from rinser discharge star due to misalign/bent rinser probe no 39 and 13,6,2,Minor Stop,Rinser,Machine,misalign rinser probe no 39 and 13
02/05/2024,Night,5,Cap jam at the output of dynasort (cap with damage sealing ring),5,3,Minor Stop,Capper,Material,damage cap  
02/05/2024,Night,5,falling bottles at wrapping section of kister due to improper  cutting of shrink film ,6,2,Minor Stop,Kister,Machine,Film cutter getting blunt 
02/05/2024,Night,6,Hooked Crate conveyor unpacker discharge  inclined conveyor  G2217 ,15,3,Break Down,Crate Conveyor,Machine,Hooked Crate conveyor unpacker discharge  inclined conveyor  G2217 
02/05/2024,Night,6,Pasteuriser stopped on KP value not reached,5,1,Minor Stop,Pasteuriser,Machine,Due to breakdown at crate conveyor
02/05/2024,Night,6,Crate conveyor tunnel to palletiser infeed G2459 tripped on frequency inverter signal malfunction,10,2,Break Down,Crate Conveyor,Machine,Due to hooked conveyor chain
02/05/2024,Night,6,Jamming at packing zone,12,4,Minor Stop,Packer,Machine,Due to bad crates
02/05/2024,Night,6,Fallen bottles at packing zone,18,6,Minor Stop,Packer,Machine,Due to bottle breakages
02/05/2024,Night,6,Speed loss due to weathered bottles ,20,5,Minor Stop,Bottle Washer,Machine,Speed loss due to weathered bottles 
02/05/2024,Night,5,Blowmax stopped on preform lost at side of heating module ,5,1,Minor Stop,Blowmax,Machine,dirt on barrier light 
02/05/2024,Night,5,Cap jam at the output of dynasort (cap with damage sealing ring),7,3,Minor Stop,Capper,Material,Damage caps
02/05/2024,Night,6,Fallen bottles at packing zone,20,6,Minor Stop,Packer,Machine,Fallen bottles at packing zone due to poor lubrication
02/05/2024,Night,6,Pasteuriser stopped on KP value not reached,12,2,Break Down,Pasteuriser,Method,Pasteuriser stopped on KP value not reached
02/05/2024,Night,6,Jam at labeller discharge,8,2,Minor Stop,Bottle Conveyor,Machine,Jam due to breakages 
02/05/2024,Night,5,Cap jam at infeed of sealer ,11,2,Minor Stop,,Material,Damage caps
02/05/2024,Night,6,Fallen bottles at bottle washer discharge,10,4,Minor Stop,Bottle Washer,Machine,Due to bottle breakages 
02/05/2024,Night,6,Jam at inliner infeed of EBI,10,3,Minor Stop,Bottle Conveyor,Machine,Due to fallen bottle 
02/05/2024,Night,6,Jam at packing zone,8,3,Minor Stop,Packer,Machine,Due to bottle breakages
02/05/2024,Night,5,Label carryover/missing label    ,12,4,Minor Stop,Innoket,Machine,misalign infeed worm 
